cycle_ts,cycle_date,env,dep_id,milestone,row_id,epic_issue,epic_name,status,status_class
2026-06-27 21:31:42,2026-06-27,,,,209,3971,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,210,3971,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,211,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,212,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,213,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,214,3985,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,215,3985,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,216,3376,FUNNEL (customer purchase),⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,217,3374,SSO (all surfaces),⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,218,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,219,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,220,3988,OpenOva MCP,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,221,3988,OpenOva MCP,⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,222,3988,OpenOva MCP,⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,223,3988,OpenOva MCP,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,224,4272,Other / single-row epics,⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,225,4278,Other / single-row epics,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,226,3376,FUNNEL (customer purchase),✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,227,4415,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,228,4435,Other / single-row epics,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,229,4409,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,230,4427,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,231,4411,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,232,4272,Other / single-row epics,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,233,4422,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,234,4307,Other / single-row epics,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,235,4437,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,236,4439,Other / single-row epics,✅,PASS
2026-06-27 21:31:42,2026-06-27,,,,237,4416,Other / single-row epics,⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,238,4282,Other / single-row epics,⚠️,PARTIAL
2026-06-27 21:31:42,2026-06-27,,,,239,4002,Crossplane adoption seam,⛔,SUPERSEDED
2026-06-27 21:31:42,2026-06-27,,,,240,4706,Convergence readiness,,ABSENT
2026-06-27 21:31:42,2026-06-27,,,,241,4706,Convergence readiness,,ABSENT
2026-06-27 21:31:42,2026-06-27,,,,242,4706,Convergence readiness,,ABSENT
2026-06-27 21:31:42,2026-06-27,,,,243,4706,Convergence readiness,,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,R1,4454,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R2,4467,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R3,4448,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R4,4458,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R5,4437,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R6,4442,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R7,4444,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R8,4447,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R9,4446,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R10,4471,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R11,4354,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R12,4460,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R13,4436,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R14,4479,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R15,4473,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R16,4290,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R17,4459,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R18,4450,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R19,4482,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R20,4464,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,R21,4432,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,R22,4468,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,W1,5401,Other / single-row epics,,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,W2,5401,Other / single-row epics,,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,W3,3376,FUNNEL (customer purchase),,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,W4,5555,Other / single-row epics,,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,W5,3969,Other / single-row epics,,ABSENT
2026-06-28 18:56:14,2026-06-28,,,,M1,4466,Other / single-row epics,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,M2,4477,Other / single-row epics,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,M3,4475,Other / single-row epics,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,M4,4111,Other / single-row epics,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,G1,4488,Other / single-row epics,⛔,SUPERSEDED
2026-06-28 18:56:14,2026-06-28,,,,G2,4477,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G3,4486,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G4,4431,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G5,4466,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,G6,4212,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G7,4293,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G8,4277,Other / single-row epics,✅,PASS
2026-06-28 18:56:14,2026-06-28,,,,G9,4111,Other / single-row epics,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,G10,3969,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G11,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,G12,4275,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,1,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,2,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,3,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,4,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,5,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,6,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,7,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,8,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,9,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,10,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,11,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,12,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,13,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,14,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,15,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,16,3687,Organization / Application CR model,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,17,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,18,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,19,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,20,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,21,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,22,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,23,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,24,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,25,3687,Organization / Application CR model,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,26,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,27,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,28,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,29,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,30,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,31,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,32,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,33,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,34,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,35,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,36,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,37,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,38,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,39,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,40,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,41,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,42,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,43,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,44,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,45,3374,SSO (all surfaces),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,46,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,47,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,48,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,49,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,50,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,51,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,52,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,53,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,54,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,55,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,56,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,57,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,58,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,59,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,60,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,61,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,62,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,63,3375,TOPOLOGY / DR,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,64,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,65,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,66,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,67,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,68,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,69,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,70,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,71,3375,TOPOLOGY / DR,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,72,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,73,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,74,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,75,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,76,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,77,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,78,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,79,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,80,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,81,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,82,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,83,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,84,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,85,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,86,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,87,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,88,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,89,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,90,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,91,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,92,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,93,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,94,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,95,3376,FUNNEL (customer purchase),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,96,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,97,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,98,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,99,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,100,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,101,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,102,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,103,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,104,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,105,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,106,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,107,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,108,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,109,688,Other / single-row epics,⛔,SUPERSEDED
2026-06-28 18:56:14,2026-06-28,,,,110,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,111,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,112,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,113,3642,vCluster placement (NS#1),⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,114,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,115,3642,vCluster placement (NS#1),☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,116,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,117,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,118,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,119,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,120,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,121,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,122,3383,Organizations rename,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,123,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,124,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,125,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,126,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,127,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,128,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,129,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,130,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,131,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,132,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,133,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,134,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,135,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,136,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,137,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,138,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,139,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,140,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,141,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,142,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,143,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,144,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,145,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,146,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,147,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,148,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,149,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,150,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,151,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,152,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,153,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,154,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,155,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,156,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,157,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,158,3668,Catalog / IaC single-source,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,159,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,160,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,161,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,162,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,163,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,164,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,165,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,166,3379,SOVEREIGNTY / cutover,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,167,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,168,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,169,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,170,3646,Jobs canvas,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,171,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,172,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,173,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,174,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,175,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,176,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,177,3646,Jobs canvas,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,178,3581,UAT doc set regen,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,179,3581,UAT doc set regen,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,180,3581,UAT doc set regen,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,181,3581,UAT doc set regen,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,182,3581,UAT doc set regen,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,183,3581,UAT doc set regen,⛔,SUPERSEDED
2026-06-28 18:56:14,2026-06-28,,,,184,3581,UAT doc set regen,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,185,3581,UAT doc set regen,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,186,3581,UAT doc set regen,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,187,4001,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,188,4001,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,189,4000,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,190,3916,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,191,3916,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,192,3925,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,193,3996,Cloud reconciler mgmt,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,194,3996,Cloud reconciler mgmt,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,195,3996,Cloud reconciler mgmt,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,196,3996,Cloud reconciler mgmt,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,197,3996,Cloud reconciler mgmt,⚠️,PARTIAL
2026-06-28 18:56:14,2026-06-28,,,,198,3987,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,199,3998,Cloud network+security view,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,200,3998,Cloud network+security view,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,201,3998,Cloud network+security view,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,202,3998,Cloud network+security view,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,203,4002,Crossplane adoption seam,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,204,4002,Crossplane adoption seam,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,205,4003,Other / single-row epics,☐,NOTRUN
2026-06-28 18:56:14,2026-06-28,,,,206,4002,Crossplane adoption seam,⛔,SUPERSEDED
2026-06-28 18:56:14,2026-06-28,,,,207,4002,Crossplane adoption seam,⛔,SUPERSEDED
2026-06-28 18:56:14,2026-06-28,,,,208,4002,Crossplane adoption seam,⛔,SUPERSEDED
